,id,manufacturer,company_location,year_reviewed,bar_name,cocoa_percent,rating
1709,2486,Nuance,U.S.A.,2020,"Akwa Ibom, 2017 h., batch 19762",70.0,3.0
1710,2486,Nuance,U.S.A.,2020,"Lam Dong, 2016 h., batch 20111",70.0,3.25
1711,1876,Nugali,Brazil,2016,Fazenda Leolinda,70.0,3.5
1712,478,Oakland Chocolate Co.,U.S.A.,2010,Jamaica,70.0,2.5
1713,1638,Obolo,Chile,2015,"Pangoa, w/ nibs",70.0,3.75
1714,2386,Obolo,Chile,2019,"Pangoa, 2018, batch 1584 - E",70.0,3.75
1715,1558,Ocelot,Scotland,2015,Virunga,70.0,3.75
1716,1558,Ocelot,Scotland,2015,Piura,75.0,4.0
1717,1411,Ocho,New Zealand,2014,"PNG, Devotion, batch 96, gogol naru",66.0,2.75
1718,1411,Ocho,New Zealand,2014,"PNG, Revolution, WAG1",70.0,3.0
1719,1411,Ocho,New Zealand,2014,"PNG, Voodoo, batch 95",88.0,3.25
1720,1411,Ocho,New Zealand,2014,"PNG, Nib Bar, WAG1",74.0,3.5
1721,1760,Ocho,New Zealand,2016,Sang Yum Coop,100.0,2.75
1722,1760,Ocho,New Zealand,2016,Sang Yum Coop,70.0,3.5
1723,2490,Odyssey,U.S.A.,2020,Cahabon,70.0,3.0
1724,2494,Odyssey,U.S.A.,2020,Kokoa Kamili,70.0,3.0
1725,2494,Odyssey,U.S.A.,2020,Bundibugyo,70.0,3.25
1726,2494,Odyssey,U.S.A.,2020,Idukki Hills,70.0,3.25
1727,2498,Odyssey,U.S.A.,2020,Arhuaca,70.0,3.25
1728,2494,Odyssey,U.S.A.,2020,"Tranquilidad, Wild",70.0,3.75
1729,2498,Odyssey,U.S.A.,2020,Ben Tre,70.0,3.75
1730,2582,Odyssey,U.S.A.,2021,"Elegant Asian Blend"", Vietnam, India",100.0,3.0
1731,2704,Odyssey,U.S.A.,2021,Chuao,80.0,3.0
1732,2582,Odyssey,U.S.A.,2021,Hawaii Kona,70.0,3.25
1733,2696,Odyssey,U.S.A.,2021,Ucayali,70.0,3.25
1734,2704,Odyssey,U.S.A.,2021,Chuao,70.0,3.5
1735,2566,Odyssey,U.S.A.,2021,Pisa,70.0,3.75
1736,1594,Ohiyo,U.S.A.,2015,"San Juan Estate, Gran Couva",70.0,2.75
1737,1598,Ohiyo,U.S.A.,2015,Tanzania,70.0,3.0
1738,761,Oialla by Bojessen (Malmo),Germany,2011,"Sylvestre, Oialla",70.0,3.5
1739,2142,Oialla by Bojessen (Malmo),Germany,2018,Beniano,78.0,3.75
1740,457,Olive and Sinclair,U.S.A.,2009,"Dark 67, Ghana, Domin. Rep",67.0,2.75
1741,457,Olive and Sinclair,U.S.A.,2009,"Dark 75, Ghana, Domin. Rep",75.0,3.0
1742,486,Olive and Sinclair,U.S.A.,2010,Dominican Republic prototype,72.0,3.0
1743,486,Olive and Sinclair,U.S.A.,2010,Ghana prototype,72.0,3.0
1744,688,Olivia,Canada,2011,Carribean-Raw,76.0,2.0
1745,688,Olivia,Canada,2011,Carribean,76.0,2.75
1746,688,Olivia,Canada,2011,Carribean,85.0,2.75
1747,688,Olivia,Canada,2011,Carribean-Raw,85.0,3.0
1748,693,Omanhene,Ghana,2011,Ghana,80.0,2.75
1749,1247,Omnom,Iceland,2014,Papua New Guinea,70.0,3.0
1750,1247,Omnom,Iceland,2014,Madagascar,66.0,3.5
1751,1816,Omnom,Iceland,2016,"Kakao Kamili, Kilombero Valley",70.0,3.75
1752,2036,Omnom,Iceland,2018,Nicaragua,73.0,3.0
1753,2514,Or Dubh,U.S.A.,2020,"Sambirano, Northern Ambanja, 2018 Harvest",70.0,3.25
1754,2518,Or Dubh,U.S.A.,2020,"Ben Tre, Mekond Delta, 2018 H.",70.0,3.25
1755,2518,Or Dubh,U.S.A.,2020,"Kokoa Kamili, Kilombero Valley, 2018 H.",70.0,3.5
1756,2680,Orfeve,Switzerland,2021,"Tumaco, 2019 Harvest, b. 3/8-2",75.0,2.75
1757,2676,Orfeve,Switzerland,2021,"San Ignacio, 2020 Harvest, Cajamarca, b. 6/10-1",70.0,3.25
1758,2680,Orfeve,Switzerland,2021,"Piura, Gran Blanco, 2019 Harvest, b. 7/9-2",75.0,3.25
1759,2676,Orfeve,Switzerland,2021,"Bejofo Estate, 2019 Harvest, b. 4/6-2",75.0,3.5
1760,1161,organicfair,Canada,2013,Maya Mountain,74.0,2.75
1761,1165,organicfair,Canada,2013,La Red,72.0,2.75
1762,1165,organicfair,Canada,2013,Nicaraqua,72.0,2.75
1763,1165,organicfair,Canada,2013,Caribe,72.0,3.0
1764,1165,organicfair,Canada,2013,Mindo,72.0,3.0
1765,2076,organicfair,South Africa,2018,Panama,71.0,3.0
1766,331,Original Beans (Felchlin),Switzerland,2009,"D.R. Congo, Cru Virunga",70.0,3.0
1767,341,Original Beans (Felchlin),Switzerland,2009,"Piura, Apotequil, ""Porcelana"" 72hr c.",75.0,3.0
1768,341,Original Beans (Felchlin),Switzerland,2009,"Alto Beni, Wild Harvest, Itenez R., 60hr c.",68.0,3.25
1769,733,Original Beans (Felchlin),Switzerland,2011,"Alto Beni, Wild Harvest, Itenez R. 24hr c.",66.0,3.75
1770,1438,Original Beans (Felchlin),Switzerland,2014,Papua Kerafat,68.0,2.75
1771,1442,Original Beans (Felchlin),Switzerland,2014,"Grand Cru Blend No.1, 5 yr. Anniversary Ed",80.0,3.25
1772,24,Original Hawaiin Chocolate Factory,U.S.A.,2006,"Hawai'i Island, Kona Estate, Hualalai Mtn",60.0,3.0
1773,316,Original Hawaiin Chocolate Factory,U.S.A.,2009,"Hawai'i Island, Kona Grand Cru E.",60.0,3.0
1774,859,Orquidea,Peru,2012,Peru,65.0,3.0
1775,859,Orquidea,Peru,2012,Peru,72.0,3.0
1776,266,Pacari,Ecuador,2008,Raw,100.0,2.0
1777,224,Pacari,Ecuador,2008,Esmeraldas,60.0,2.75
1778,224,Pacari,Ecuador,2008,Los Rios,72.0,3.0
1779,224,Pacari,Ecuador,2008,Manabi,65.0,3.0
1780,266,Pacari,Ecuador,2008,Raw,70.0,3.5
1781,721,Pacari,Ecuador,2011,Nube- prototype,70.0,3.5
1782,817,Pacari,Ecuador,2012,"Ecuador, raw",85.0,2.75
1783,863,Pacari,Ecuador,2012,Piura,70.0,4.0
1784,1415,Pacari,Ecuador,2014,Garaua,70.0,3.25
1785,1415,Pacari,Ecuador,2014,Cumbia,70.0,3.5
1786,1415,Pacari,Ecuador,2014,Montubia,70.0,3.75
1787,1415,Pacari,Ecuador,2014,Tangara,70.0,4.0
1788,1848,Pacari,Ecuador,2016,"Sierra Nevada, Tutu Iku",70.0,4.0
1789,2234,Palet D'Or,Japan,2018,Vietnam,72.0,3.25
1790,2230,Palet D'Or,Japan,2018,Haiti,70.0,3.5
1791,2234,Palet D'Or,Japan,2018,Cuba,72.0,3.75
1792,1239,Palette de Bine,Canada,2014,"Alto Beni, Palos Blancos",72.0,2.75
1793,1303,Palette de Bine,Canada,2014,"Camino Verde P., Balao, Guayas",75.0,2.75
1794,1399,Palette de Bine,Canada,2014,Duo- Gran Couva & Camino Verde,75.0,3.5
1795,1239,Palette de Bine,Canada,2014,Sambirano,78.0,3.75
1796,1399,Palette de Bine,Canada,2014,Gran Couva,70.0,3.75
1797,1570,Palette de Bine,Canada,2015,"Silvestre, La Paz, Beni",70.0,3.25
1798,1570,Palette de Bine,Canada,2015,"San Juan Estate, Gran Couva",70.0,3.25
1799,1574,Palette de Bine,Canada,2015,Kokoa Kamili,72.0,3.5
1800,1574,Palette de Bine,Canada,2015,Lam Dong,72.0,3.75
1801,1720,Palette de Bine,Canada,2016,Lachua,70.0,2.75
1802,1720,Palette de Bine,Canada,2016,Maya Mtn,72.0,3.0
1803,1992,Palette de Bine,Canada,2017,Maranon,72.0,2.75
1804,2000,Palette de Bine,Canada,2017,Dominican Republic,75.0,2.75
1805,1992,Palette de Bine,Canada,2017,Pisa,70.0,3.5
1806,2286,Palette de Bine,Canada,2019,"Maranon, batch 28",70.0,3.5
1807,1860,Pangea,Spain,2016,Matasawalevu,76.0,3.0
1808,2334,Pangea,Spain,2019,"Alto Beni, batch 100518",76.0,2.75
1809,2334,Pangea,Spain,2019,South Cotabato,76.0,3.0
1810,2298,Pangea,Spain,2019,Maya Mtn,75.0,3.25
1811,2298,Pangea,Spain,2019,Sambirano,76.0,3.25
1812,2302,Pangea,Spain,2019,Caribe,76.0,3.25
1813,2302,Pangea,Spain,2019,Chilique,71.0,3.5
1814,1363,Park 75,U.S.A.,2014,South America,65.0,3.5
1815,1251,Parliament,U.S.A.,2014,Alto Beni,70.0,3.0
1816,1255,Parliament,U.S.A.,2014,"Oko Caribe, batch 4",70.0,3.5
1817,1542,Parliament,U.S.A.,2015,"Lachua, Q'egchi families",70.0,3.5
1818,1856,Parliament,U.S.A.,2016,Kilombero Valley,70.0,3.25
1819,2274,Parre Chocolat,U.S.A.,2019,Guatemala,75.0,2.75
1820,2274,Parre Chocolat,U.S.A.,2019,Dominican Republic,75.0,2.75
1821,2278,Parre Chocolat,U.S.A.,2019,Colombia,75.0,3.0
1822,1137,Pascha,Peru,2013,Peru,55.0,2.5
1823,1137,Pascha,Peru,2013,Peru,70.0,2.75
1824,196,Patric,U.S.A.,2007,Madagascar,70.0,4.0
1825,439,Patric,U.S.A.,2009,Madagascar,67.0,3.5
1826,439,Patric,U.S.A.,2009,"Rio Caribe, Paria Penninsula",70.0,3.5
1827,331,Patric,U.S.A.,2009,Madagascar,75.0,4.0
1828,636,Patric,U.S.A.,2011,Signature Blend,70.0,3.75
1829,1034,Patric,U.S.A.,2013,"Piura, Choc. Garage Exclusive",67.0,4.0
1830,1271,Paul Young,U.K.,2014,"Madagascar, w/ shell",73.0,2.25
1831,1271,Paul Young,U.K.,2014,"Madagascar, w/ shell",64.0,2.75
1832,1454,Peppalo,U.S.A.,2015,Dominican Republic,82.0,3.0
1833,2258,Perrenial,U.S.A.,2018,Fiji,75.0,3.0
1834,2294,Petite Patrie,Canada,2019,"Ucayali, batch PR-17",70.0,3.25
1835,93,Pierre Marcolini,Belgium,2006,"Kendem Lembu, Java",72.0,3.0
1836,93,Pierre Marcolini,Belgium,2006,"Ocumare, Puerto Cabello, Venezuela",72.0,3.75
1837,81,Pierre Marcolini,Belgium,2006,"Porcelana, Tabasco, Limited Ed.",72.0,4.0
1838,166,Pierre Marcolini,Belgium,2007,"Fleur de Cacao, Venezuela/ Ghana",85.0,3.5
1839,129,Pierre Marcolini,Belgium,2007,"Los Rios, Puerto Romero, Equateur",72.0,3.75
1840,111,Pierre Marcolini,Belgium,2007,"Cabosse, Venezuela, Java",70.0,4.0
1841,141,Pierre Marcolini,Belgium,2007,"Sambirano, Ambanja, Madagascar",72.0,4.0
1842,414,Pierre Marcolini,Belgium,2009,"Bahia Brazil, Fazenda Sao Pedro",72.0,3.0
1843,445,Pierre Marcolini,Belgium,2009,"Porcelana, Tabasco, Finca La Joya",72.0,3.0
1844,478,Pierre Marcolini,Belgium,2010,Chuao,75.0,3.0
1845,531,Pierre Marcolini,Belgium,2010,"Peru, Las Pampas P.",85.0,3.0
1846,478,Pierre Marcolini,Belgium,2010,Trinite,75.0,3.25
1847,516,Pierre Marcolini,Belgium,2010,Baracoa,78.0,3.75
1848,1658,Pierre Marcolini,Belgium,2015,"Haut Penja, w/ nibs",70.0,3.25
1849,2342,Pierre Marcolini,Belgium,2019,"Sambirano, Rieur, Ambanja",76.0,3.0
1850,2342,Pierre Marcolini,Belgium,2019,"Haut Penja, Transporte",70.0,3.0
1851,2700,Pierre Marcolini,Belgium,2021,"Hainan, lot 218012",72.0,3.5
1852,2462,Piety and Desire,U.S.A.,2020,"Dak Nong, batch 405",70.0,3.0
1853,2462,Piety and Desire,U.S.A.,2020,"Kokoa Kamili, Kilombero Valley, batch 304",70.0,3.5
1854,2462,Piety and Desire,U.S.A.,2020,Kerla,73.0,3.5
1855,1772,Pinellas,U.S.A.,2016,Wampusirpi Region,80.0,2.5
1856,1315,Pitch Dark,U.S.A.,2014,Namau Village,73.0,2.5
1857,1311,Pitch Dark,U.S.A.,2014,Akesson Estate,73.0,3.25
1858,1319,Pitch Dark,U.S.A.,2014,"Camino Verde P., Balao, Guayas, ""Fruity""",73.0,3.25
1859,1319,Pitch Dark,U.S.A.,2014,"Camino Verde P., Balao, Guayas, ""Floral""",73.0,3.5
1860,1506,Pitch Dark,U.S.A.,2015,Tenor,62.0,2.5
1861,1506,Pitch Dark,U.S.A.,2015,Johe,80.0,2.75
1862,1510,Pitch Dark,U.S.A.,2015,Chuno,80.0,2.75
1863,1510,Pitch Dark,U.S.A.,2015,Nicalizo,80.0,2.75
1864,1510,Pitch Dark,U.S.A.,2015,Rugoso,80.0,3.25
1865,2530,Pollinator,U.S.A.,2020,"Tranquilidad, ""Wild Bolivia""",70.0,3.0
1866,2530,Pollinator,U.S.A.,2020,Zorzal Plantation,70.0,3.0
1867,2530,Pollinator,U.S.A.,2020,Tanzania,70.0,3.25
1868,829,Pomm (aka Dead Dog),U.S.A.,2012,"La Red, 2011",76.0,2.5
1869,829,Pomm (aka Dead Dog),U.S.A.,2012,"Peru, batch 1",82.0,2.75
1870,2582,Poppy and Peep,U.S.A.,2021,Haiti,71.0,2.75
1871,2582,Poppy and Peep,U.S.A.,2021,Guatemala,76.0,3.0
1872,2586,Poppy and Peep,U.S.A.,2021,Ghana,66.0,3.0
1873,607,Potomac,U.S.A.,2010,"Upala, Batch 12",82.0,3.75
1874,789,Potomac,U.S.A.,2011,"San Martin, Amazonian Highlands",70.0,2.75
1875,654,Potomac,U.S.A.,2011,"Upala, Batch 18",70.0,3.0
1876,647,Potomac,U.S.A.,2011,Upala w/ nibs,70.0,3.5
1877,789,Potomac,U.S.A.,2011,Bahia,70.0,3.5
1878,1387,Potomac,U.S.A.,2014,"Cuyagua, 2013",70.0,3.75
1879,1820,Potomac,U.S.A.,2016,"Oko Caribe, Duarte Province, 2016 H.",70.0,3.75
1880,2076,Potomac,U.S.A.,2018,Tumaco,70.0,4.0
1881,2538,Potomac,U.S.A.,2021,"Semuliki Forest, batch 20035",75.0,3.75
1882,2622,Potomac,U.S.A.,2021,"Ucayali, batch 200105",70.0,3.75
1883,40,Pralus,France,2006,Vanuatu,75.0,3.0
1884,99,Pralus,France,2006,Cuba,75.0,3.0
1885,99,Pralus,France,2006,"Caracas, Venezuela and Ghana",75.0,3.0
1886,105,Pralus,France,2006,"Monte Alegre (Itacare), Brazil",75.0,3.0
1887,99,Pralus,France,2006,"Djakarta, Java and Ghana",75.0,3.5
1888,32,Pralus,France,2006,Jamaique,75.0,3.75
1889,93,Pralus,France,2006,Fortissima,80.0,3.75
1890,162,Pralus,France,2007,Claudio Corallo w/ nibs,75.0,4.0
1891,280,Pralus,France,2008,Dominican Republic-Organic,75.0,2.0
1892,202,Pralus,France,2008,"Sambirano Valley, Le 100%",100.0,3.0
1893,280,Pralus,France,2008,"Monte Alegre, Diego Badero",75.0,3.5
1894,451,Pralus,France,2009,Cuyagua,75.0,2.0
1895,486,Pralus,France,2010,Chuao,75.0,3.5
1896,717,Pralus,France,2011,"Porcelana, S. of Lake Maracaibo",75.0,3.25
1897,1446,Pralus,France,2015,Peru,75.0,3.25
1898,2406,Pralus,France,2019,Papouasie,75.0,3.0
1899,2410,Pralus,France,2019,Java,75.0,3.0
1900,2410,Pralus,France,2019,Barlovento,75.0,3.0
1901,2414,Pralus,France,2019,Nosy Be Isle.,75.0,3.0
1902,2418,Pralus,France,2019,Colombie,75.0,3.0
1903,2410,Pralus,France,2019,Trinidad,75.0,3.25
1904,2414,Pralus,France,2019,Ghana,75.0,3.25
1905,2410,Pralus,France,2019,Sao Tome & Principe,75.0,3.5
1906,2414,Pralus,France,2019,Tanzanie,75.0,3.5
1907,2418,Pralus,France,2019,Equateur,75.0,3.5
1908,2118,Primo Botanica,U.S.A.,2018,"Kokoa Kamili, 2018 Harvest",75.0,3.25
1909,2118,Primo Botanica,U.S.A.,2018,Choba Choba,75.0,3.25
1910,2318,Public Chocolatory,South Korea,2019,Vietnam,70.0,2.75
1911,1223,Pump Street Bakery,U.K.,2014,"Patanemo, Carabobo, Tisano family, b. 3211",75.0,2.75
1912,1227,Pump Street Bakery,U.K.,2014,Guantupi River,85.0,2.75
1913,1223,Pump Street Bakery,U.K.,2014,Guantupi River,75.0,3.0
1914,1223,Pump Street Bakery,U.K.,2014,"Akessons Estate, Sambirano, Ambanja, b. 3212",72.0,3.25
1915,1688,Pump Street Bakery,U.K.,2015,Honduras,80.0,2.75
1916,1502,Pump Street Bakery,U.K.,2015,"Crayfish Bay Estate, 2014",70.0,3.5
1917,1530,Pump Street Bakery,U.K.,2015,"Akesson's, batch 4411",74.0,3.5
1918,1872,Pump Street Bakery,U.K.,2016,"Chocoan Rainforest, Teroro Escondido, ESM",77.0,3.5
1919,1956,Pump Street Bakery,U.K.,2017,"Bachelor's Hall, batch 6911",75.0,3.75
1920,2166,Pump Street Bakery,U.K.,2018,"Guadalcanal, Tenaru, David Natei F.",72.0,3.25
1921,931,Pura Delizia,Italy,2012,Venezuela,73.0,2.75
1922,1988,Pura Delizia,Italy,2017,Ecuador,73.0,3.25
1923,1988,Pura Delizia,Italy,2017,Papua New Guinea,75.0,3.25
1924,1984,Pura Delizia,Italy,2017,Vietnam,75.0,3.5
1925,1988,Pura Delizia,Italy,2017,Philippines,66.0,3.5
1926,1988,Pura Delizia,Italy,2017,Dominican,65.0,3.75
1927,935,Q Chocolate,Brazil,2012,Brazil,60.0,3.0
1928,935,Q Chocolate,Brazil,2012,Brazil,65.0,3.25
1929,1069,Q Chocolate,Brazil,2013,Brazil,55.0,2.75
1930,1057,Q Chocolate,Brazil,2013,Brazil,75.0,3.25
1931,1069,Q Chocolate,Brazil,2013,Brazil,80.0,3.25
1932,1057,Q Chocolate,Brazil,2013,Brazil,85.0,3.5
1933,2238,Qantu,Canada,2018,"Bagua, Amazonas",70.0,3.0
1934,2426,Qantu,Canada,2019,"Chunchu, Ayacucho, lot 208",70.0,3.75
1935,2470,Qantu,Canada,2020,"Morropon, Piura, AoC Golden Bean 2018",70.0,3.5
1936,2506,Qantu,Canada,2020,"Piura, Gran Blanco, lot 400",70.0,4.0
1937,2594,Qantu,Canada,2021,"Chaska, Junin, lot 425",70.0,3.75
1938,1796,Quetzalli (Wolter),Mexico,2016,"Mexico, Lot 28022016",70.0,2.75
1939,1800,Quetzalli (Wolter),Mexico,2016,"Uranga, Lot 22032016",74.0,3.0
1940,785,Raaka,U.S.A.,2011,La Red,85.0,3.5
1941,959,Raaka,U.S.A.,2012,Madagascar,75.0,3.25
1942,1708,Raaka,U.S.A.,2015,Virunga,75.0,2.75
1943,1788,Raaka,U.S.A.,2016,"Amazon Basin Blend- SMartin,Pangoa,nacional",70.0,3.0
1944,2032,Raaka,U.S.A.,2017,"Pisa, unroasted",70.0,3.25
1945,2032,Raaka,U.S.A.,2017,"Pisa, roasted",70.0,3.5
1946,470,Rain Republic,Guatemala,2010,Suchitepequez E.,70.0,2.75
1947,565,Rancho San Jacinto,Ecuador,2010,Ecuador,75.0,3.0
1948,1558,Ranger,U.S.A.,2015,"San Martin, Batch 2",70.0,2.5
1949,1562,Ranger,U.S.A.,2015,"Chulucanas, Batch 1",80.0,3.25
1950,1562,Ranger,U.S.A.,2015,"Tumbes, Batch 2",73.0,3.5
1951,2668,Ranger,U.S.A.,2021,Soconusco,70.0,3.25
1952,1872,Raoul Boulanger,France,2016,Piura,75.0,3.25
1953,2166,Raphio,U.S.A.,2018,Camino Verde,72.0,3.5
1954,2158,Raphio,U.S.A.,2018,"Kokoa Kamili, Kilombero batch IT7507",72.0,3.75
1955,2158,Raphio,U.S.A.,2018,"El Gran Sapasoa, batch IP7487",72.0,3.75
1956,2330,Raphio,U.S.A.,2019,"Oko Caribe, San Fran. De Macoris, El Cibao",72.0,3.5
1957,2334,Raphio,U.S.A.,2019,Matagalpa,72.0,3.5
1958,2618,Raphio,U.S.A.,2021,"Suhum Region, ABOCFA, b. IG7720",72.0,3.5
1959,867,Raw Cocoa,Poland,2012,Raw,70.0,2.5
1960,147,Republica del Cacao (aka Confecta),Ecuador,2007,Manabi,75.0,3.0
1961,147,Republica del Cacao (aka Confecta),Ecuador,2007,El Oro,67.0,3.5
1962,170,Republica del Cacao (aka Confecta),Ecuador,2007,Los Rios,75.0,3.75
1963,439,Republica del Cacao (aka Confecta),Ecuador,2009,"Los Rios, Vinces",75.0,2.5
1964,494,Republica del Cacao (aka Confecta),Ecuador,2010,Esmeraldas,75.0,3.25
1965,745,Ritual,U.S.A.,2011,Costa Rica,75.0,3.5
1966,967,Ritual,U.S.A.,2012,"Camino Verde P., 2012, Balao, Guayas, batch 1",75.0,3.25
1967,979,Ritual,U.S.A.,2012,"Gran Couva, 2012 harvest, batch 001",75.0,3.5
1968,891,Ritual,U.S.A.,2012,"Sambirano, 2011 harvest, batch 1",75.0,4.0
1969,1181,Ritual,U.S.A.,2013,"Maranon, Cajamarca, batch 002",75.0,3.0
1970,1089,Ritual,U.S.A.,2013,"Toledo District, Maya, batch 001",75.0,3.75
1971,1466,Ritual,U.S.A.,2015,"Camino Verde P., Balao, Guayas, 2014, b. 001",85.0,3.5
1972,1466,Ritual,U.S.A.,2015,"Mid Mountain, 2014, batch 002",70.0,3.5
1973,1860,Ritual,U.S.A.,2016,"Camino Verde P., Balao, 2015 harvest, batch8",75.0,3.75
1974,2008,Ritual,U.S.A.,2017,Xoconusco,75.0,3.75
1975,2282,Ritual,U.S.A.,2019,"La Colonia, Enliven Cacao",70.0,3.5
1976,2418,Ritual,U.S.A.,2019,"Jagassar Estate, Moruga Region, microlot",80.0,3.5
1977,2514,Ritual,U.S.A.,2020,"Sambirano, 2019 h., batch 7",75.0,3.5
1978,2080,River-Sea,U.S.A.,2018,"Kokoa Kamili, Morogoro",72.0,3.0
1979,2354,River-Sea,U.S.A.,2019,"Vanua Levu, Matasawalevu",70.0,2.5
1980,2354,River-Sea,U.S.A.,2019,Ucayali,70.0,2.5
1981,1844,Roasting Masters,South Korea,2016,"La Dorado, light roast",70.0,3.25
1982,1844,Roasting Masters,South Korea,2016,"Tapanti, light roast",70.0,3.25
1983,1844,Roasting Masters,South Korea,2016,Maleku,70.0,3.25
1984,1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,75.0,3.25
1985,1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar w/ nibs,68.0,3.25
1986,923,Rococo (Grenada Chocolate Co.),U.K.,2012,"Gru Grococo, St. Andrews",66.0,3.5
1987,213,Rogue,U.S.A.,2008,"Hispaniola, 2008",70.0,2.75
1988,213,Rogue,U.S.A.,2008,Jamaica,70.0,2.75
1989,213,Rogue,U.S.A.,2008,"Sambirano, 2008",70.0,3.0
1990,213,Rogue,U.S.A.,2008,Trinidad,70.0,3.0
1991,327,Rogue,U.S.A.,2009,Rio Caribe,70.0,3.5
1992,565,Rogue,U.S.A.,2010,Piura,75.0,3.75
1993,793,Rogue,U.S.A.,2011,"Silvestre, Batch 1, 2011",75.0,3.0
1994,979,Rogue,U.S.A.,2012,"Camino Verde P., Balao, Guayas",75.0,3.75
1995,1038,Rogue,U.S.A.,2013,"Akessons Estate, Sambirano, 2013",70.0,3.5
1996,1081,Rogue,U.S.A.,2013,"Hispaniola, 2013",70.0,3.5
1997,1193,Rogue,U.S.A.,2013,"Bachelor's Hall E., St. Thomas Parish, batch 1",75.0,3.75
1998,1081,Rogue,U.S.A.,2013,"Silvestre, Batch 7, 2013",75.0,4.0
1999,1209,Rogue,U.S.A.,2014,Porcelana,80.0,3.75
2000,1566,Rogue,U.S.A.,2015,"Tranquilidad, Batch 1",75.0,3.25
2001,1446,Rogue,U.S.A.,2015,"Caranero, Choc. Garage Exclusive",70.0,3.75
2002,1748,Rogue,U.S.A.,2016,"La Masica, Batch 1, FHIA Research Center",75.0,3.75
2003,717,Rozsavolgyi,Hungary,2011,Porcelana,71.0,2.5
2004,765,Rozsavolgyi,Hungary,2011,Principe,77.0,2.75
2005,713,Rozsavolgyi,Hungary,2011,Carenero Superior,73.0,3.5
2006,717,Rozsavolgyi,Hungary,2011,"Aragua, Trincheras",70.0,3.5
2007,871,Rozsavolgyi,Hungary,2012,"Rio Caribe Superior, Paria Penninsula, b. R380",76.0,2.25
2008,809,Rozsavolgyi,Hungary,2012,Sur del Lago,84.0,2.5
2009,871,Rozsavolgyi,Hungary,2012,"Sambirano, Akesson Estate, batch MT3802",72.0,2.5
2010,2004,Rozsavolgyi,Hungary,2017,Chuao,73.0,3.75
2011,2672,Rozsavolgyi,Hungary,2021,"Piura, Norandino, Gran Blanco Nativo, b. PB4704",72.0,3.75
2012,1964,Ruket,Italy,2017,"Red Mayan, Xoco",72.0,2.75
2013,2036,Ruket,Italy,2018,"Pisa, lot 03HA",75.0,3.0
2014,2036,Ruket,Italy,2018,"Nugu, lot 02N",70.0,3.5
2015,2668,Ruket,Italy,2021,"Sumba, lot 02IN",77.0,2.75
2016,2660,Ruket,Italy,2021,Kokoa Kamili. Lot 73T,72.0,3.5
2017,615,S.A.I.D.,Italy,2010,100 percent,100.0,1.5
2018,615,S.A.I.D.,Italy,2010,Samana,70.0,3.0
2019,607,S.A.I.D.,Italy,2010,Malgascio,64.0,3.5
2020,615,S.A.I.D.,Italy,2010,"Carribean, Arawak",72.0,3.5
2021,615,S.A.I.D.,Italy,2010,Latino,72.0,3.5
2022,813,Sacred,U.S.A.,2012,"Midnight, Central and S. America",83.0,2.75
2023,813,Sacred,U.S.A.,2012,"Twilight, Central and S. America",69.0,3.25
2024,288,Salgado,Argentina,2008,Bahia Superior,70.0,3.5
2025,288,Salgado,Argentina,2008,Esmeraldas,70.0,3.5
2026,288,Salgado,Argentina,2008,Carenero Superior,70.0,3.5
2027,292,Salgado,Argentina,2008,Rio Arriba,70.0,3.5
2028,2004,San Jose,Ecuador,2017,"H. San Jose, Los Rios, L300817",70.0,3.25
2029,32,Santander (Compania Nacional),Colombia,2006,Colombian Semi Dark,53.0,2.0
2030,32,Santander (Compania Nacional),Colombia,2006,Colombian,65.0,3.0
2031,32,Santander (Compania Nacional),Colombia,2006,Colombian Dark,70.0,3.75
2032,404,Santander (Compania Nacional),Colombia,2009,Colombian 2008,75.0,2.75
2033,414,Santander (Compania Nacional),Colombia,2009,Colombian w/ nibs,70.0,3.0
2034,761,Santome,France,2011,Sao Tome,70.0,2.75
2035,15,Scharffen Berger,U.S.A.,2006,Extra Dark,82.0,2.0
2036,40,Scharffen Berger,U.S.A.,2006,"Kumasi Sambirano, Ghana & Madagascar",68.0,2.0
2037,56,Scharffen Berger,U.S.A.,2006,Jamaica a l'ancienne,70.0,2.0
2038,56,Scharffen Berger,U.S.A.,2006,Semisweet,62.0,3.0
2039,15,Scharffen Berger,U.S.A.,2006,Bittersweet,70.0,3.5
2040,117,Scharffen Berger,U.S.A.,2007,"Las Islas, Carribean(DR/Jam/Tri)",72.0,3.0
2041,135,Scharffen Berger,U.S.A.,2007,Nibby,62.0,3.0
2042,188,Scharffen Berger,U.S.A.,2007,Antilles (Trin/Gren/DR/Ven),75.0,3.0
2043,135,Scharffen Berger,U.S.A.,2007,Cuyagua,75.0,3.75
2044,227,Scharffen Berger,U.S.A.,2008,"Finisterra, Ven., Trinidad, Mad.",72.0,3.0
2045,336,Scharffen Berger,U.S.A.,2009,Tome Acu,68.0,3.75
2046,445,Scharffen Berger,U.S.A.,2009,Ben Tre,72.0,3.75
2047,336,Scharffen Berger,U.S.A.,2009,Asante,65.0,4.0
2048,464,Scharffen Berger,U.S.A.,2010,Camahogne,68.0,3.5
